"sale_date","sale_id","product_code","product_description","qty","total_sales","sub_department_description","sale_type","item_ring_type"
"2025-05-15 00:00:00","124213","5200004165.0","GAT GLACIER FREEZE 12OZ 6P 6 PK","1","5.49","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","374576","467.0","ACE HARDWARE","3","0.57","Hillman Fasteners","Sale","ITEM"
"2025-05-15 00:00:00","106319","4011.0","BANANA LB","1","1.81","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","102695","4.0","PREMIUM","1","44.13","Premium","Sale","ITEM"
"2025-05-15 00:00:00","102677","4.0","PREMIUM","1","75","Premium","Sale","ITEM"
"2025-05-15 00:00:00","102701","4.0","PREMIUM","1","14.01","Premium","Sale","ITEM"
"2025-05-15 00:00:00","35237",NULL,"Instant Lottery","1","8","Instant Lottery","Sale","SUBD"
"2025-05-15 00:00:00","174187",NULL,"Cold Deli","1","25.99","Cold Deli","Sale","SUBD"
"2025-05-15 00:00:00","102700","2.0","UNLEADED","1","40","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102697","2.0","UNLEADED","1","43.48","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102696","2.0","UNLEADED","1","21.3","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102693","2.0","UNLEADED","1","18","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102689","2.0","UNLEADED","1","48","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102684","2.0","UNLEADED","1","35.39","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102681","2.0","UNLEADED","1","58.46","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","102705","3.0","MID GRADE 1 CT","1","58.27","Mid Grade","Sale","ITEM"
"2025-05-15 00:00:00","479641","225.0","PROPANE BULK  PER GALLON","4","15.96","Propane Fuel","Sale","ITEM"
"2025-05-15 00:00:00","106302","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106301","599.0","SINGLE DONUT","4","5.16","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106288","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106320","599.0","SINGLE DONUT","1","1.29","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106285","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174091","599.0","SINGLE DONUT","4","5.16","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174083","599.0","SINGLE DONUT","7","9.03","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479680","599.0","SINGLE DONUT","6","7.74","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","479594","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149753","599.0","SINGLE DONUT","4","5.16","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149755","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149762","599.0","SINGLE DONUT","1","1.29","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","149760","599.0","SINGLE DONUT","2","2.58","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","124218","700.0","MISC FLORAL GIFTWARE","1","53.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","479677","700.0","MISC FLORAL GIFTWARE","1","9.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","106306","700.0","MISC FLORAL GIFTWARE","1","24.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","374557","703.0","VEGETABLE BEDDING PLANT 4 CELL","1","2.39","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479720","710.0","FLORAL HANGING BASKET","1","23.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","174132","730.0","FRESH ARRANGEMENT OR STEMS","1","24.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","479678","730.0","FRESH ARRANGEMENT OR STEMS","1","37.99","Floral","Sale","ITEM"
"2025-05-15 00:00:00","106391","899.0","HILLMAN FASTENERS","4","4.76","Hillman Fasteners","Sale","ITEM"
"2025-05-15 00:00:00","479662","3283.0","APPLE WA HONEYCRISP LB","1","6.1","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106370","3415.0","POTATO RUSSET 5 LB","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149782","3415.0","POTATO RUSSET 5 LB","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106378","4011.0","BANANA LB","1","0.86","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106389","3501.0","GRAPES COTTON CANDY LB","1","7.34","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","174155","4011.0","BANANA LB","1","1.59","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479776","4011.0","BANANA LB","1","1.11","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149778","4011.0","BANANA LB","1","1.38","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149741","4011.0","BANANA LB","1","2.08","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124293","4012.0","ORANGE NAVEL EA","2","2.58","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479712","4022.0","GRAPES GREEN SUGAR DROP LB","1","17.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124308","4061.0","LETTUCE  EA","1","2.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","149862","4070.0","CELERY EA","1","2.49","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","174116","4072.0","POTATO IDAHO LOOSE BAKER LB","1","2.43","Produce by #","Sale","ITEM"
"2025-05-15 00:00:00","174157","4088.0","PEPPER  RED EA","1","1.69","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124205","4091.0","POTATO SWEET LB","1","1.77","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","479718","4166.0","ONIONS SWEET LB","1","0.79","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106353","4246.0","STRAWBERRIES   1 LB","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106399","4246.0","STRAWBERRIES   1 LB","1","2.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106339","4388.0","MANDARINS 3  LB","1","5.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","174118","4575.0","CELERY HEART 16 OZ","1","3.19","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374541","4663.0","ONIONS MED WHITE PEELED LB","1","1.01","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","124286","4664.0","TOMATO ON THE VINE  1 LB","1","1.56","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","174199","4689.0","PEPPER YELLOW EA","6","10.14","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","106300","842137376.0","FINNEGAN SHARK GRAY RE EACH","1","5.99","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","106344","842144007.0","SPIDERMAN SOFT BODY RE EACH","1","5.99","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","174189","930000011.0","MT OLV SLICED JALAPENO SLICES 12 OZ","1","3.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149799","930000181.0","MT OLV HAMBURGER DILL CHIPS 80 OZ","1","6.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106365","1102900227.0","SF CRAB FLVR SFD CNK 16 OZ","1","3.99","Meat","Sale","ITEM"
"2025-05-15 00:00:00","479780","1111042207.0","WESTOVER 1% CHOCOLATE MILK GAL 128 OZ","1","4.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124268","1128400303.0","JJ BERRY FRT SNK PIE 4 OZ","1","1","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106372","1128400315.0","JJ BSTN CR DUO PIE 4 OZ","1","1","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","106363","1128400303.0","JJ BERRY FRT SNK PIE 4 OZ","1","1","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","174216","1200000088.0","MOUNTAIN DEW 24 PK","1","12.99","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149872","1200000129.0","PEPSI 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174174","1200000129.0","PEPSI 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174140","1200000131.0","MOUNTAIN DEW 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","106321","1200000131.0","MOUNTAIN DEW 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149803","1200000131.0","MOUNTAIN DEW 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149752","1200000131.0","MOUNTAIN DEW 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479782","1200000131.0","MOUNTAIN DEW 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479722","1200000159.0","AQUAFINA 2 20 OZ","1","2.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","102692","2.0","UNLEADED","1","32","Unleaded","Sale","ITEM"
"2025-05-15 00:00:00","174179","1200000159.0","AQUAFINA 2 20 OZ","1","2.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106352","1200003196.0","PEPSI ZERO SUGAR 6PK 101.4 OZ","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","124325","1200010205.0","MOUNTAIN DEW CODE RED 16.9 OZ 6 PK","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149806","1200010205.0","MOUNTAIN DEW CODE RED 16.9 OZ 6 PK","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479705","1200010735.0","DIET MOUNTAIN DEW .5L 6 PK","8","28","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479625","1200001426.0","PEPSI 12OZ 8 PK","1","8.49","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149874","1200001879.0","PEPSI ZERO SUGAR 12 PK","1","6.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","374505","1200001880.0","PEPSI ZERO SUGAR 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479772","1200020582.0","LP DT GREEN TEA 64 OZ","1","2.99","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","124307","1200022150.0","STARRY 6 PK 101.4 OZ","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174101","1200022163.0","STARRY ZERO 12 PK 144 OZ","1","6.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","106394","1200019143.0","MTN DEW ZERO 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","106366","1200019143.0","MTN DEW ZERO 20 OZ","1","2.29","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174209","1200028617.0","PL EXTRA SWEET TEA 18.5OZ 18.5 OZ","1","2.19","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","149883","1200050405.0","PEPSI .5 LTR 6 PK","2","7","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479709","1200050405.0","PEPSI .5 LTR 6 PK","1","3.5","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","124224","1200050408.0","MOUNTAIN DEW .5L 6 PK","1","6.99","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174126","1200081331.0","FRAPPUCCINO VANIILA 13.7 OZ 13.7 OZ 13.7","1","3.79","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","106323","1258700010.0","GLAD CLING WRAP 100 FT","1","2.49","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","174178","1312000133.0","ORE IDA CRSPY CROWNS 30 OZ","1","5.49","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","479633","1312000286.0","ORE IDA CRINKLES 18.56 OZ","1","4.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","124296","1312000291.0","ORE IDA CRINKLES VALUE SIZE 80 OZ","1","8.49","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","124275","1300000466.0","HZ KETCHUP SQUEEZE 38 OZ","1","4.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174211","1312000484.0","ORE IDA ZESTY STRAIGHT 17.82 OZ","1","4.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","149766","1313006053.0","CRM WHT INST MAPLE 10 CT","1","6.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149790","1380016635.0","LC SPAG BEEF MUSHRMS 11.5 OZ","1","4.79","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","124332","1410007098.0","PF ONION W POPPY SEEDS HAMB BUNS 15 OZ","1","4.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374558","1410007119.0","PF PUMPERNICKEL DARK PUMP BREAD 16 OZ","1","4.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374539","1410008553.0","GOLDFISH FB XPLOSIVE PIZZA 6.6 OZ","1","3.39","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174206","1657194035.0","SI LEMONADE 17 OZ","1","0.89","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","174182","1657195210.0","SI BLACK CHERRY 17 OZ","1","0.89","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479668","1760004386.0","BRUCE CUT YAMS 40 OZ","1","4.35","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174169","1800000210.0","PIL GRANDS BISC FLAKY LAYERS BTTRMK 16.3","1","2.5","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","106354","2073516124.0","TRKY HILL CHOCOLATE MINT CHIP 46 OZ","1","3.5","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","124267","2073516159.0","TRKY HILL TRIPLE CHOCOLATE 46 OZ","1","3.5","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","174219","2073516170.0","TRKY HILL VANILLA 46 OZ","1","3.5","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","174175","2100001863.0","KR NAT SLC SHRP CHDR 8 OZ","1","3.49","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","149828","2100002820.0","KR DRSNG HONEY MUSTARD 16 OZ","1","3.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106383","2100005242.0","KR BBQ SCE BROWN SUGAR 18 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106347","2100005921.0","KR SHRD MOZZARELLA 24 OZ","1","8.99","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","149774","2100061223.0","KR PHIL CREAM CHSE BAR 8 OZ","1","3.79","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124328","2170901743.0","CLEANER STAINLESS 14OZ","1","8.59","Cleaning Supplies","Sale","ITEM"
"2025-05-15 00:00:00","174123","2100065655.0","KR DLX MAC N CHEESE 4 CHEESE 14 OZ","1","3.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106338","2113150662.0","MARIE C BOWL CHSY CHKN RC 12 OZ","1","2.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","479756","2240000522.0","TRES ULT FINE MIST 11 OZ","1","8.49","HBA","Sale","ITEM"
"2025-05-15 00:00:00","174099","2410057467.0","CHEEZIT ORIGINAL CUP 3 OZ","1","2.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374543","2412600822.0","BUNNY 100% WHEAT 16 OZ","1","2.99","Wic Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106350","2412600918.0","HL WHEAT HAMBURGER 12 OZ 8 CT","1","3.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149773","2412601022.0","BUNNY HAMBURGER BUNS 8 CT","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124317","2412601022.0","BUNNY HAMBURGER BUNS 8 CT","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374575","2412600908.0","BUNNY HOT DOG BUNS 12 OZ 8 CT","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479646","2412601022.0","BUNNY HAMBURGER BUNS 8 CT","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106305","2412601025.0","BUNNY THIN SANDWICH 24 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174098","2412601025.0","BUNNY THIN SANDWICH 24 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479715","2412601025.0","BUNNY THIN SANDWICH 24 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124300","2412601025.0","BUNNY THIN SANDWICH 24 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479629","2412601435.0","BUNNY HONEY WHEAT 20 OZ","1","2.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106291","2412601711.0","LEWIS 1/2 LOAF 12 GRAIN 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149856","2412601711.0","LEWIS 1/2 LOAF 12 GRAIN 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149810","2412601715.0","LEWIS 1/2 LOAF BUTTER WHITE 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149809","2412601745.0","LEWIS ROBUST RYE 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374578","2412601761.0","LEWIS BRAT & SAUSAGE BUN 6 CT","1","3.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174149","2412601815.0","LBS Artisan  1/2 Loaf 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149821","2412601822.0","LBS HAMBURGER 1/2 PACK 4 PK","1","2.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479672","2412601835.0","HL KETO CINNAMON BREAD 16 OZ","1","5.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124269","2412601873.0","HL KETO HAMB BUN 7.5 OZ","1","4.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106328","2429126107.0","NAV ALEVE CAPLETS 2 CT","1","1.45","HBA","Sale","ITEM"
"2025-05-15 00:00:00","174119","2430004120.0","LD NUTTY BAR 12 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479669","2430004102.0","LD HONEY BUNS 10.5 OZ","1","2","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479691","2412601864.0","LBS HAMBURGER BUNS 8 PK 12 OZ","1","1.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124272","2430084132.0","LD STAR CRUNCH 3 OZ","1","1.25","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174173","2500004086.0","SIMPLY LEMONADE STBY 52 OZ","1","3.65","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","149781","5171211204.0","FUSE CART DUL ELE TD 30A","1","27.99","Electrical Supplies","Sale","ITEM"
"2025-05-15 00:00:00","479636","2500013112.0","MM ZERO SUGAR LEMONADE 12 OZ 6 PK 6 PK","1","4","Soft Drinks","Sale","ITEM"
"2025-05-15 00:00:00","479581","2570071139.0","ZIP SNDWICH BAG 40 CT","1","3.49","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","149758","2500012052.0","MM ZERO LEMONADE 52 OZ","1","3.65","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","174153","2620046172.0","DAVID SUNFLOWER SEED 5.25 OZ","1","1.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174212","2550030441.0","FLGR COFFEEHOUSE GROUND 22.6 OZ","1","14.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174171","2620046572.0","DAVID SUNFLOWER SEEDS BBQ 5.25 OZ","1","1.79","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149886","2700038143.0","HUNTS KETCHUP TOP DOWN SQZ 20 OZ","1","0.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106380","2740069402.0","CNTRY CROCK ORIG SPRD 67.5 OZ","1","10.59","Dairy","Sale","ITEM"
"2025-05-15 00:00:00","124323","2781530050.0","ECK SK POLISH SAUSAGAE 14OZ","1","4.49","Meat","Sale","ITEM"
"2025-05-15 00:00:00","149800","2840004768.0","ROLD GOLD CLASSIC TINYS 16 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174180","2840009151.0","DORITOS C RANCH 1 OZ","1","0.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124310","2840020059.0","LAYS LIGHTLY SALTED 7.75 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149815","2840051646.0","DORITOS NACHO CHEESE 9.25 OZ","1","2.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479785","2840051647.0","DORITOS SPICY NACHO 9.25 OZ","1","6.29","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124233","2840051773.0","RUFFLES ORIGINAL PRTY SZ 13 OZ","1","6.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374526","2840051773.0","RUFFLES ORIGINAL PRTY SZ 13 OZ","1","6.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124223","2840051668.0","RUFFLES ORIGINAL 8.5 OZ","1","5.75","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149818","2840058932.0","FRITOS SCOOPS 9.25 OZ","1","5.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374504","2840070572.0","FRITO LAY CHESTERS CHEES 4.25 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174215","2840058927.0","FRITOS HONEY BBQ TWISTS 9.25 OZ","1","5.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479695","2840076377.0","FL SMARTFOOD BRWN BTTR SS POPCORN 6.5 OZ","1","5.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174163","2840076389.0","FL FUNYUNS SOUR 5.25 OZ","1","5.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479670","2840073067.0","DORITOS TORTILLA CHIP LATE NIGHT LD 9 OZ","1","2.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","479582","2840073740.0","FL CHIPS CLASSIC MIX VAR 18 PK 18 OZ","1","10.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374589","2840076852.0","FUNYUNS - ORIGINAL 5.25 OZ","1","5.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106356","2998824310.0","CNTRY BOB AP SAUCE 13 OZ","1","3.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149775","3000001020.0","QKR OATS OLD FASHION 18 OZ","1","5.75","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149779","3000031271.0","QKR CHWY DIPPS PB 6.7 OZ","1","3.89","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124320","3000031598.0","OKR IINST OTML PROT CRAN 6 CT","1","7.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124207","3000016900.0","QKR RICE CAKE APL CI 6.52 OZ","1","3.49","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124335","2840076852.0","FUNYUNS - ORIGINAL 5.25 OZ","1","5.19","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124256","3010078458.0","TOWN HOUSE PITA SEA SALT 9.5 OZ","1","3.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124294","3040022272.0","SPARKLE TEAR A SQ DBLE ROLL 2 PK 2 RL","1","4.95","Housewares and Gifts","Sale","ITEM"
"2025-05-15 00:00:00","149869","3077209562.0","GAIN FRWRK FRSH BLST 12.2 OZ","1","12.09","Nonfood","Sale","ITEM"
"2025-05-15 00:00:00","479690","3100000716.0","BANQ HOMESTYLE PATTY MEAL 10 OZ","1","1.67","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","149841","3100000722.0","BANQ SPAGHETTI N MEATBALLS 10 OZ","1","1.67","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","106316",NULL,"Produce","1","3.98","Produce","Sale","SUBD"
"2025-05-15 00:00:00","149867","3100012614.0","BANQ MEGA MEAL SALISBURY STK 16.95 OZ","1","3.99","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","149878","3120022007.0","OCN SPR CRAN GRAPE JUICE 64 OZ","1","3.49","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149845","3172440015.0","GARDEN HOSE 5/8X50`BLK","1","49.99","Lawn/Garden/Farm Supplies","Sale","ITEM"
"2025-05-15 00:00:00","124334","3100019677.0","KID CUISINE POPCORN CHKN 7 OZ","1","3.19","Frozen Food","Sale","ITEM"
"2025-05-15 00:00:00","106295","3224756523.0","MG POTTING MIX SOIL 2 CF EA","1","18.99","Lawn/Garden/Farm Supplies","Sale","ITEM"
"2025-05-15 00:00:00","106334","3224785024.0","NATURESCAPE MULCH BLK2CF","1","4.93","Lawn/Garden/Farm Supplies","Sale","ITEM"
"2025-05-15 00:00:00","106341","3338390205.0","CARROTS ORGANIC 1 LB","1","1.99","Wic Produce","Sale","ITEM"
"2025-05-15 00:00:00","374554","3400000318.0","HRSH STRAWBERRY SYRUP 22 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149742","3400000366.0","HRSH CARAMEL SYRUP 22 OZ","1","3.99","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124278","3400001870.0","HRSH NUGGET MILK CHOC 10.2 OZ","1","6.49","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","174146","3560005576.0","CHILI ROLL 16 OZ.","1","5.79","Meat","Sale","ITEM"
"2025-05-15 00:00:00","374551","3704993179.0","ARNOLD TRIMMER LINE COMMERCIAL","1","5.99","Outdoor Equipment and Power To","Sale","ITEM"
"2025-05-15 00:00:00","149889","3800021053.0","KEL PTART FROST CONFETTI CAKE 8 CT 8 CT","1","3.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149851","3715535568.0","GASKET CAP THREAD #33","1","0.99","Plumbing Supplies and Fixtures","Sale","ITEM"
"2025-05-15 00:00:00","174193","3800059099.0","KEL RICE KRSP TRT BIG 2.2 OZ","1","0.69","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","374581","3940001614.0","BUSH BAKED BEANS 28 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106317","4000042206.0","M&M MILKY WAY 1.84 OZ","1","1.79","Taxable Grocery","Sale","ITEM"
"2025-05-15 00:00:00","149857","4069763071.0","CV CHOCO FDG RNG CK 26 OZ","1","7.49","Cold Deli","Sale","ITEM"
"2025-05-15 00:00:00","124318","4100002278.0","KNORR RICE CHDR BROC 5.7 OZ","1","1.59","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106367","4119210891.0","KEL AJ GLZ DNT HL 10 OZ","1","2.5","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","124251","4122486002.0","ROL COCONUT MILK 15 OZ","1","2.89","Grocery","Sale","ITEM"
"2025-05-15 00:00:00","106369","4007402343.0","DUCT TAPE T-REX 35YD","1","9.99","Heating and Cooling Supplies","Sale","ITEM"
"2025-05-15 00:00:00","124261","4010001787.0","FLEIS BRD MACH YEAST 4 OZ","1","7.99","Grocery","Sale","ITEM"
